id,change_type,real_type,reason_score,solution_score
51010,failure,failure,tensor(0.9688),tensor(0.9742)
50012,failure,failure,tensor(1.0000),tensor(0.9742)
40009,normal,normal,tensor(1.),tensor(0.9490)
50009,failure,failure,tensor(0.8582),tensor(0.9370)
41009,normal,normal,tensor(1.),tensor(0.9491)
40007,normal,normal,tensor(0.9695),tensor(0.9602)
40011,normal,normal,tensor(1.),tensor(0.9602)
50008,failure,failure,tensor(0.9990),tensor(0.9747)
51012,failure,failure,tensor(1.0000),tensor(0.9742)
40005,normal,normal,tensor(1.0000),tensor(0.9602)
40008,normal,normal,tensor(1.),tensor(0.9490)
41013,normal,normal,tensor(1.),tensor(0.9602)
50013,failure,failure,tensor(0.9990),tensor(0.9747)
40012,normal,normal,tensor(1.),tensor(0.9540)
50003,failure,failure,tensor(1.0000),tensor(0.9895)
40010,normal,normal,tensor(1.0000),tensor(0.9490)
51011,failure,failure,tensor(1.0000),tensor(0.9742)
41011,normal,normal,tensor(1.0000),tensor(0.9490)
50011,failure,failure,tensor(1.0000),tensor(0.9742)
51009,failure,failure,tensor(1.0000),tensor(0.9742)
40003,normal,normal,tensor(1.0000),tensor(0.9602)
41010,normal,normal,tensor(1.),tensor(0.9602)
40013,normal,normal,tensor(1.0000),tensor(0.9490)
50006,failure,failure,tensor(1.0000),tensor(0.9742)
50010,failure,failure,tensor(0.8582),tensor(0.9347)
50004,failure,failure,tensor(1.),tensor(0.9742)
40004,normal,normal,tensor(1.0000),tensor(0.9490)
51013,failure,failure,tensor(0.9990),tensor(0.9747)
50007,failure,failure,tensor(1.0000),tensor(0.9742)
50005,failure,failure,tensor(0.8582),tensor(0.9370)
40006,normal,normal,tensor(1.0000),tensor(0.9540)
41012,normal,normal,tensor(1.),tensor(0.9540)
