timestamp,"1-avg(irate(node_cpu_seconds_total{hostname=~""bj3-rd-ylint-prod-01"", mode=~""idle""}[1m])) by (mode, hostname)","node_load1{hostname=~""bj3-rd-ylint-prod-01""}","node_load5{hostname=~""bj3-rd-ylint-prod-01""}","node_load15{hostname=~""bj3-rd-ylint-prod-01""}","(1-(node_memory_MemAvailable_bytes{hostname=~""bj3-rd-ylint-prod-01""}/node_memory_MemTotal_bytes{hostname=~""bj3-rd-ylint-prod-01""}))*100","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""} / node_filesystem_size_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/""})","1-(node_filesystem_free_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""} / node_filesystem_size_bytes{hostname=~""bj3-rd-ylint-prod-01"",fstype=~""ext4|xfs"",mountpoint=""/data""})","irate(node_disk_reads_completed_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_writes_completed_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_read_time_seconds_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_write_time_seconds_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_read_bytes_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_disk_written_bytes_total{hostname=~""bj3-rd-ylint-prod-01""}[1m])","node_netstat_Tcp_CurrEstab{hostname=~""bj3-rd-ylint-prod-01""}","node_sockstat_TCP_tw{hostname=~""bj3-rd-ylint-prod-01""}","irate(node_netstat_Tcp_ActiveOpens{hostname=~""bj3-rd-ylint-prod-01""}[1m])","irate(node_netstat_Tcp_PassiveOpens{hostname=~""bj3-rd-ylint-prod-01""}[1m])","node_sockstat_TCP_alloc{hostname=~""bj3-rd-ylint-prod-01""}","node_sockstat_TCP_inuse{hostname=~""bj3-rd-ylint-prod-01""}","probe_duration_seconds{hostname=~""bj3-rd-ylint-prod-01""}","irate(node_network_receive_bytes_total{hostname=~""bj3-rd-ylint-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8","irate(node_network_transmit_bytes_total{hostname=~""bj3-rd-ylint-prod-01"",device!~""tap.*|veth.*|br.*|docker.*|virbr*|lo*""}[5m])*8"
1691391877,0.39308333334823464,2.22,2.62,2.51,25.825163175374232,0.5719112333138676,0.3271937375925392,0,7.6,0,0.012466666661202908,0,68539.73333333334,221,109,1.8666666666666667,3,264,214,0.000304333,144444.8,423302.93333333335
1691391997,0.21983333354194956,1.85,2.3,2.4,27.045866777044747,0.5719297011017688,0.3279377986326012,0,5.2,0,0.005933333335754772,0,36317.86666666667,230,184,6.733333333333333,3.4,275,224,0.000323725,887628.2666666667,454749.3333333333
1691392117,0.645499999821186,7.65,4.21,3.08,25.44150824223562,0.5719339778526511,0.32826399911638593,0,0.4666666666666667,0,0.0006666666672875484,0,43144.53333333333,224,126,2.1333333333333333,3.066666666666667,268,218,0.000331185,149824,417984.5333333333
1691392237,0.06983333354194954,1.78,3.19,2.84,25.759707543651732,0.5719384490013009,0.3283125625409121,0,0.4,0,0.0001333333319053054,0,5461.333333333333,287,129,8.6,3.3333333333333335,331,277,0.000337315,877165.8666666667,498656.5333333333
1691392357,0.8125833335022132,4.94,3.8,3.1,24.884110340330235,0.57194185096223,0.32836325570221225,1.2,6.4,0.0016000000003259629,0.006199999999565383,33587.2,69905.06666666667,221,126,2.8666666666666667,3.066666666666667,264,214,0.000298137,151566.4,420543.4666666667
1691392477,0.25358333314458537,1.59,2.87,2.84,28.130082451642878,0.571945641718694,0.32850067120233806,0,0.4666666666666667,0,0.00019999999397744735,0,6007.466666666666,222,183,2.066666666666667,3.4,265,216,0.000500905,116327844.8,2175332.8
1691392597,0.2663333332786957,1.64,2.55,2.73,26.155077131237327,0.5729105350370872,0.3286997211684278,0,4.2,0,0.004266666659774879,0,83558.4,221,113,2.6,3.2666666666666666,264,216,0.000352899,125832492.26666667,1675421.3333333333
1691392717,0.21558333337306967,2.15,2.55,2.72,25.114840221875557,0.5720374946637813,0.32887207094045834,11.866666666666667,0.6,0.02819999999871167,0.0003333333336437742,469401.6,12288,223,116,3.3333333333333335,3.466666666666667,267,215,0.000491654,16773960,799500.2666666667
1691392837,0.03525000003476941,1.96,2.53,2.7,24.711160551291634,0.5720441041878722,0.3290490212539824,0,3.533333333333333,0,0.003533333330415189,0,33041.066666666666,227,171,5.533333333333333,3.1333333333333333,270,217,0.000318281,835678.9333333333,467053.3333333333
1691392957,0.04624999985098832,0.61,1.85,2.43,24.75382141790272,0.5720484781376383,0.329055763159566,0,1.2666666666666666,0,0.005000000004656613,0,326041.6,221,156,5.866666666666666,3.2,265,215,0.000315923,807837.8666666667,480228.8
1691393077,0.18216666666169967,0.7,1.5,2.23,27.254924547863148,0.572052657689637,0.32925717347087013,0,3.7333333333333334,0,0.0032000000045324366,0,34952.53333333333,220,115,2.7333333333333334,3.066666666666667,263,214,0.000312407,237071.46666666667,432981.3333333333
1691393197,0.1930000000943739,1.32,1.45,2.12,26.70587333725123,0.572115739765152,0.32973281016197686,0,0.8666666666666667,0,0.0003333333336437742,0,16384,232,121,2.6,3.3333333333333335,277,226,0.000328876,209309.33333333334,482317.86666666664
1691393317,0.3734999999403953,1.95,1.63,2.11,28.92558070518315,0.5721200165160343,0.33004515282258573,6.333333333333333,3.933333333333333,0.011000000000543271,0.00400000000372529,111411.2,31402.666666666668,226,100,2.066666666666667,3.3333333333333335,270,220,0.000323721,166389.86666666667,428453.3333333333
1691393437,0.23433333312471705,2.52,2.19,2.27,27.825647869201976,0.572123224079196,0.33013560559206634,0,0.8666666666666667,0,0.0002666666638106108,0,17203.2,222,173,6.933333333333334,3.2666666666666666,265,216,0.000287643,941718.9333333333,473388.26666666666
1691393557,0.03766666663189733,1.43,1.92,2.16,24.744827980061658,0.5721269176367763,0.3301859383065603,0,0.4666666666666667,0,0.0002000000017384688,0,12561.066666666668,222,112,1.8666666666666667,3.466666666666667,266,214,0.000310203,198790.4,440981.3333333333
1691393677,0.09625000022351748,1.12,1.62,2.02,25.735851137981058,0.5721306111943565,0.3303219372119802,0,4.8,0,0.005466666670205692,0,28945.066666666666,224,148,2.2,3.4,268,217,0.001277893,157525651.73333332,1860146.6666666667
1691393797,0.25741666691998644,1.87,1.82,2.05,47.04534449870065,0.5721933044743368,0.3305177276537262,0,0.4,0,0.0002000000017384688,0,9011.2,225,165,7.333333333333333,3.3333333333333335,272,222,0.000303748,846131.7333333333,477569.6
1691393917,0.11916666639347873,3.57,2.81,2.4,24.856654118970123,0.5721966092363822,0.33070509798056535,0,6.133333333333334,0,0.005799999996088445,0,47513.6,225,96,2.3333333333333335,3.1333333333333333,269,219,0.007627605,144681.6,420266.6666666667
1691394037,0.42374999995032947,3.66,2.71,2.39,25.56561036278332,0.575048910478273,0.3308610919942958,0,0.6,0,0.0006666666672875484,0,64443.73333333333,224,156,5.4,3.2,267,219,0.000312409,3306725.3333333335,524678.9333333333
1691394157,0.22941666667660077,3.32,3.02,2.55,28.139466377965515,0.5722055515336817,0.3320236162731982,0,4.333333333333333,0,0.003600000000248353,0,25395.2,229,144,3.6666666666666665,3.1333333333333333,275,224,0.000302998,146892.26666666666,423684.8
1691394277,0.15741666679581,1,2.3,2.35,25.016644571526747,0.5722084675001924,0.3320309492340284,0.6,0.7333333333333333,0.00046666666748933493,0.0003333333336437742,6826.666666666667,13653.333333333334,224,171,1.8,3.1333333333333333,267,217,0.000313668,489303.4666666667,1093776
1691394397,0.4712499999751647,3.64,2.94,2.59,41.31045981971147,0.5718221019375236,0.33228371933943546,0,0.8666666666666667,0,0.0003333333336437742,0,19114.666666666668,257,128,4.8,3.2,300,249,0.000358059,215047.46666666667,450344
1691394517,0.14800000016887993,1.69,2.45,2.45,26.24347396125183,0.5718244347107322,0.3324801008364281,0,4.666666666666667,0,0.004266666667535901,0,25122.133333333335,223,130,2.933333333333333,3.2,266,216,0.001663774,144126.93333333332,442104.5333333333
1691394637,0.21483333334326749,3.69,3.18,2.73,28.352404628069483,0.571829489052684,0.3329723258321614,1.2666666666666666,13.666666666666666,0.007399999998354664,0.024733333328428368,18568.533333333333,127522.13333333333,227,178,5,3.2666666666666666,271,219,0.000353447,821399.4666666667,497053.86666666664
1691394757,0.3550833333283663,3.47,3.17,2.77,25.779073331784396,0.5718339602013338,0.3334238339040033,6,11.466666666666667,0.004266666667535901,0.035800000000745055,48878.933333333334,966109.8666666667,224,120,2.3333333333333335,3.2666666666666666,267,215,0.000289721,110718733.86666666,1750552.5333333334
1691394877,0.3714166669795911,2.08,2.9,2.74,25.97997965555011,0.5718381397533325,0.3338962188223106,0.06666666666666667,36.4,0,0.49433333333581686,1092.2666666666667,3987319.466666667,223,179,2.8,3.2666666666666666,267,216,0.000341154,15137438.933333334,639517.8666666667
1691394997,0.18616666657229253,1.72,2.76,2.72,27.26519927603436,0.5719013190277312,0.33463421427902196,0,0.9333333333333333,0,0.000599999997454385,0,14472.533333333333,233,126,3.533333333333333,3.2666666666666666,276,224,0.000290782,185887.46666666667,462972.26666666666
1691395117,0.5127500000099341,3.05,3,2.83,47.36144492452834,0.5719056929774973,0.33509670047536266,12,2.8666666666666667,0.030533333332277833,0.0034666666683430473,510634.6666666667,17476.266666666666,224,110,2.3333333333333335,3.2666666666666666,269,219,0.000320227,137687578.66666666,1526226.1333333333
1691395237,0.4445000000298023,7.13,4.37,3.33,28.170839686906334,0.5719104557227981,0.33547283446911413,0.13333333333333333,15,0.00006666666789290805,0.11319999999832361,1092.2666666666667,1907643.7333333334,225,143,3.3333333333333335,3.466666666666667,269,218,0.000322934,78100347.2,1245591.4666666666
1691395357,0.1493333333482345,4.75,4.77,3.63,25.803686308888107,0.5719144408770294,0.33617063623116883,0,3.2,0,0.0016666666682188709,0,32221.866666666665,223,167,2.7333333333333334,3.2,266,215,0.000369385,5584180.266666667,545672.5333333333
1691395477,0.38591666681071124,3.81,4.6,3.71,32.931870498399974,0.5719193980200976,0.336759257492912,0.4666666666666667,0.4,0.0018666666680170845,0.0002000000017384688,223095.46666666667,9284.266666666666,229,116,2.2,3.1333333333333333,273,220,0.000456483,153049.6,449784
1691395597,0.7915833331644535,6,4.81,3.88,25.340933052702276,0.571981119311241,0.33692980696879793,0.13333333333333333,25.133333333333333,0.0003333333336437742,0.2311333333297322,546.1333333333333,3311479.466666667,225,204,6.866666666666666,3.3333333333333335,268,217,0.000314651,858059.2,1319736.5333333334
1691395717,0.2177500000844399,4.74,4.88,4.03,25.931144189824263,0.571985493261007,0.33738181889101404,0,8.466666666666667,0,0.008799999998882414,0,65809.06666666667,224,110,2.066666666666667,3.2666666666666666,267,217,0.000291251,154360418.66666666,1811745.6
1691395837,0.22483333336810274,2.56,4.04,3.82,27.04265744983687,0.5719907420007262,0.3377781165891627,5.266666666666667,11.266666666666667,0.012800000000667448,0.01740000000378738,80554.66666666667,79462.4,268,142,6.2,3.8,312,259,0.000308001,891615.4666666667,531783.4666666667
1691395957,0.3609166666865349,5.54,4.92,4.18,25.48497449133994,0.5732594790295352,0.33802291423134145,0,7.933333333333334,0,0.008199999993667006,0,106769.06666666667,219,195,6.6,3.3333333333333335,262,213,0.000307412,17467884.8,711812.2666666667
1691396077,0.14516666692992053,2.5,4.05,3.96,25.879611913022593,0.5719985179114215,0.3382464125678949,0,0.6,0,0.0004666666655490796,0,15564.8,221,96,1.6,3.1333333333333333,263,213,0.000318573,116398085.86666666,1557846.4
1691396197,0.011666666716337204,0.83,2.98,3.58,25.06716401882936,0.5720852193156731,0.3383869829465175,0,3.3333333333333335,0,0.0036666666623204947,0,27579.733333333334,219,101,2.2,3.1333333333333333,261,212,0.000305818,149146.66666666666,437465.06666666665
1691396317,0.011666666592160868,0.39,2.2,3.23,25.05563240585811,0.572088718475486,0.3384168438327315,0,0.5333333333333333,0,0.00033333332588275275,0,9011.2,222,121,2.8,3.2666666666666666,265,215,0.000305678,153413.33333333334,461930.6666666667
1691396437,0.16950000002980237,1.63,2.06,3.05,49.064182151161994,0.5720942588118564,0.3386754043416693,1.3333333333333333,0.26666666666666666,0.0006666666672875484,0.0001333333319053054,7372.8,6007.466666666666,216,103,1.4666666666666666,3.1333333333333333,260,213,0.000266963,138894.4,433622.93333333335
1691396557,0.6132500001539787,3.43,2.64,3.15,24.99866989860967,0.5720986327616224,0.33899150456333793,0,8.8,0,0.009533333336003124,0,91204.26666666666,223,122,2.7333333333333334,3.3333333333333335,266,216,0.000356972,143080,464280
1691396677,0.96875,7.06,4.19,3.65,32.69846821130894,0.5721029095125048,0.3393783666942872,0,7.466666666666667,0,0.009666666660147408,0,76185.6,224,139,3.1333333333333333,3.4,266,215,0.000338877,165304,449713.6
1691396797,0.29766666690508525,3.5,3.81,3.58,24.974850101234136,0.5721651167980666,0.3395433699402851,0,0.9333333333333333,0,0.0007999999991928538,0,29491.2,225,131,1.9333333333333333,3.2666666666666666,268,216,0.000314376,165561.6,491492.26666666666
1691396917,0.012416666621963168,3.06,3.66,3.55,24.989530027588014,0.5721688103556468,0.3397732129157811,0,14.466666666666667,0,0.021866666665300728,0,88473.6,224,117,2.6,3.2,266,215,0.000332528,173453.86666666667,452547.73333333334
1691397037,0.2220833333830039,2.05,3.11,3.37,25.268399817251385,0.572172503913227,0.3399065724203948,0.4666666666666667,10.2,0.000733333333240201,0.008466666665238638,38502.4,61440,222,143,3.3333333333333335,3.3333333333333335,264,214,0.000314825,6037686.933333334,2542082.6666666665
1691397157,0.22958333343267445,2.55,3.27,3.42,25.405546693636406,0.5721775582551789,0.3403376919930571,0,0.26666666666666666,0,0.0002000000017384688,0,8465.066666666668,221,153,2.533333333333333,3.2,264,212,0.000312975,171766.4,481937.06666666665
1691397277,0.7439166667560736,6.69,4.29,3.76,25.144004830342514,0.5721817378071776,0.3408855110639225,0,1.0666666666666667,0,0.00519999999863406,0,52155.73333333333,221,123,2.1333333333333333,3.2666666666666666,264,213,0.000344669,246208453.86666667,2438796.8
1691397397,0.03541666666666654,1.46,3.12,3.4,24.9333240917726,0.5722688280069641,0.3410045650936817,0,0.6666666666666666,0,0.0004666666655490796,0,18022.4,225,145,2.4,3.3333333333333335,267,218,0.000383589,44026381.333333336,944475.2
1691397517,0.15541666646798458,3.94,3.69,3.58,25.607490252431276,0.5722726187634279,0.34125622285249335,0,5,0,0.01839999999695768,0,39594.666666666664,227,172,1.8666666666666667,3.2666666666666666,270,219,0.000308503,151003.2,307484.8
1691397637,0.35891666673123845,2.76,3.25,3.43,28.46360842596045,0.5722776731053799,0.3417215092941829,0,4.266666666666667,0,0.004066666673558454,0,33860.26666666667,233,121,3.4,3.4,278,226,0.00036597,32031669.333333332,765463.4666666667
1691397757,0.1444999999056259,5.26,4.37,3.83,27.635138301257957,0.5722819498562624,0.34196691349469666,0,5.466666666666667,0,0.005333333330539366,0,45056,221,135,2.933333333333333,3.3333333333333335,263,214,0.000325669,165462.4,278427.2
1691397877,0.6837499999751647,8.61,5.78,4.39,24.871114395553118,0.5722880733859348,0.34200934350986034,0,5.866666666666666,0,0.005600000002110998,0,49152,219,112,1.4,3.2666666666666666,262,215,0.000316243,218018.13333333333,327942.4
1691397997,0.6792499999205271,5.55,5.71,4.54,24.878545879467918,0.5723482394949391,0.3422169860627158,0,9.8,0,0.007600000003973643,0,101580.8,227,173,1.9333333333333333,3.1333333333333333,271,220,0.000293288,155701.33333333334,318253.86666666664
1691398117,0.012750000009934093,4.54,5.56,4.64,24.900828128447284,0.5723524190469378,0.3425119032519224,0,7.2,0,0.006533333333209157,0,61713.066666666666,228,114,1.6666666666666667,3.2666666666666666,271,219,0.000291011,157904,317979.73333333334
1691398237,0.32591666678587594,2.64,4.43,4.34,29.310236265055767,0.5723577649855407,0.3428095315437193,0,2,0,0.0012666666647419334,0,36317.86666666667,232,233,6.333333333333333,3.466666666666667,278,228,0.000315431,939593.6,1949946.6666666667
1691398357,0.40908333336313574,2.79,3.94,4.17,27.68178947204005,0.5723612641453535,0.34282826121243626,0,2.533333333333333,0,0.0015333333363135655,0,58982.4,226,113,2.066666666666667,3.533333333333333,269,219,0.000360637,1176734.9333333333,369571.2
1691398477,0.34608333359162013,2.52,3.75,4.09,26.289392966130986,0.5723657352940033,0.34351847227481536,0,1.6666666666666667,0,0.0009333333310981591,0,29218.133333333335,229,114,1.8666666666666667,3.4,272,219,0.000332564,108328051.2,1269791.4666666666
1691398597,0.9456666665772597,6.12,4.6,4.35,33.58658545157064,0.5724283313750997,0.3440642468758932,0,7.866666666666666,0,0.010199999995529651,0,67174.4,224,190,3,3.4,269,217,0.00030948,17581339.2,553053.8666666667
1691398717,0.19891666658222673,2.7,4.25,4.29,26.878530259928656,0.5724322193304474,0.3441861592875829,0,1.6666666666666667,0,0.0010666666630034646,0,34679.46666666667,223,119,2.4,3.2666666666666666,267,216,0.000328667,147209.6,352214.4
1691398837,0.162666666507721,4.11,4.43,4.36,26.373262570312328,0.5724364960813297,0.34448876794653993,0,1.3333333333333333,0,0.0004666666655490796,0,17476.266666666666,225,115,1.8,3.2,268,216,0.000325648,25041029.333333332,804210.6666666666
1691398957,0.4997500001142422,3.88,3.9,4.15,24.880400699755356,0.5724412588266306,0.345081191340722,0,28,0,0.620266666666915,0,5127099.733333333,223,138,2.933333333333333,3.3333333333333335,266,215,0.000334633,189150.93333333332,352444.8
1691399077,0.0404166667411725,1.19,2.96,3.78,25.098647152655616,0.5724451467819782,0.34510596140027083,0,1.3333333333333333,0,0.000599999997454385,0,18841.6,225,161,5.666666666666667,3.2,269,218,0.000354912,806024.5333333333,383686.4
1691399197,0.21225000011424233,0.98,2.3,3.44,26.499207308382424,0.5720581008271236,0.34535702229017773,0.8,1.1333333333333333,0.0003333333336437742,0.0007333333371207118,3276.8,24029.866666666665,226,118,1.5333333333333334,3.2666666666666666,269,219,0.000311383,125697924.8,1634299.7333333334
1691399317,0.24874999970197675,1.42,2,3.19,28.17741697726771,0.5720628635724244,0.3457087234165539,0,6.6,0,0.013600000001800557,0,363724.8,240,142,3.466666666666667,3.6666666666666665,287,237,0.000342347,202883.2,390296.5333333333
1691399437,0.21858333324392643,2.19,2,3.04,26.67955197304067,0.5720662655333536,0.34587038380910773,0,1.9333333333333333,0,0.0011333333328366279,0,40413.86666666667,231,230,10.333333333333334,3.4,274,223,0.00026901,40156027.2,993394.6666666666
1691399557,0.019916666795810056,0.59,1.53,2.74,24.83883808199867,0.5720703478864686,0.3458916094750629,0,3.066666666666667,0,0.0022666666656732557,0,25941.333333333332,225,106,1.7333333333333334,3.466666666666667,268,219,0.000316245,172493.33333333334,357356.26666666666
1691399677,0.1930833334724108,1.14,1.39,2.54,31.185276534180428,0.5720752078306531,0.3460768520030142,0,1.2,0,0.0010000000009313225,0,21026.133333333335,232,194,3.066666666666667,3.533333333333333,279,231,0.000289377,274751.4666666667,393529.06666666665
1691399797,0.6038333331545194,4.2,2.55,2.83,27.89525244104112,0.5721365403262617,0.3462634142313685,0,17.266666666666666,0,0.15759999999621263,0,2874845.8666666667,226,129,2.3333333333333335,3.2,269,218,0.000315295,208322.13333333333,680368
1691399917,0.5400833333532016,5.13,3.33,3.08,27.426068327674503,0.572140525480493,0.34653453224193964,1.6,21.4,0.002666666667209938,0.0973333333308498,77824,1671441.0666666667,224,190,2.6,3.1333333333333333,267,215,0.000288072,744640.5333333333,1448930.6666666667
1691400037,0.6334166663388412,5.14,3.7,3.23,25.396968149806998,0.572146163015747,0.3467322780107147,0,0.6666666666666666,0,0.0003333333336437742,0,22118.4,262,219,6.933333333333334,3.466666666666667,305,251,0.000323691,892228.2666666667,463993.6
1691400157,0.17016666668156788,2.77,3.57,3.26,25.81768288039924,0.5721498565733272,0.3468027511749733,0,1,0,0.00046666667331010105,0,23210.666666666668,228,185,3.066666666666667,3.7333333333333334,271,220,0.000285932,25788425.066666666,741416.5333333333
1691400277,0.3827500001837809,2.27,2.97,3.07,27.735298596779646,0.5721525781420705,0.34699797769187746,0,11.6,0,0.05619999999956538,0,1450530.1333333333,225,129,1.8666666666666667,3.2,269,216,0.000294265,152097.6,372539.73333333334
1691400397,0.9239999995877346,5.34,3.18,3.1,31.538168296630676,0.5779796512193016,0.34813641986078026,4.933333333333334,46.8,0.009133333332526188,0.8843333333342647,63351.46666666667,9039325.866666667,229,141,3.3333333333333335,3.2666666666666666,273,222,0.000318252,27786576.533333335,748381.3333333334
1691400517,0.3006666667759418,3.47,3.68,3.32,27.605522190484187,0.5720203876602519,0.34836680932014363,0,1,0,0.000599999997454385,0,23210.666666666668,223,121,1.6,3.1333333333333333,266,214,0.000305392,150010.66666666666,374883.73333333334
1691400637,0.04474999979138383,2.17,3.21,3.2,25.392184665907813,0.5720240812178321,0.3483600771039902,0,0.8,0,0.0005333333276212216,0,15837.866666666667,251,125,5,3.4,295,245,0.000308943,4748948.8,495128.5333333333
